thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,0,0,[np.float64(0.045)],[np.float64(0.185)],[1],[0],[0],[1.4239946000743657],['target'],0,0,0,0,0.048314600018784404,,5,0.025956900091841817,0.048314600018784404,0.048314600018784404,0.025973699986934662,1.4500020000850782,[np.float64(0.045)],[np.float64(0.185)],[1],[0],[0],[1.4239946000743657],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
1,0,1,[np.float64(-0.28125)],[np.float64(0.29125)],[1],[0],[0],[1.0504600999411196],['target'],1,0,1,0,1.4815674000419676,,10,1.4659887000452727,1.4815674000419676,1.4815674000419676,0.01588590000756085,2.516499300021678,[np.float64(-0.28125)],[np.float64(0.29125)],[1],[0],[0],[1.0504600999411196],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
2,0,2,[np.float64(0.16625)],[np.float64(0.08375)],[1],[0],[0],[1.2512853000080213],['target'],2,0,2,0,2.5481644000392407,,10,2.5316725000739098,2.5481644000392407,2.5481644000392407,0.01506040000822395,3.7830085000023246,[np.float64(0.16625)],[np.float64(0.08375)],[1],[0],[0],[1.2512853000080213],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
3,0,3,[np.float64(0.245)],[np.float64(0.09625)],[1],[0],[0],[1.3512990000890568],['target'],3,0,3,0,3.8147017000010237,,10,3.797941300086677,3.8147017000010237,3.8147017000010237,0.014815800008364022,5.149290700093843,[np.float64(0.245)],[np.float64(0.09625)],[1],[0],[0],[1.3512990000890568],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
4,0,4,[np.float64(-0.0275)],[np.float64(-0.3675)],[1],[0],[0],[1.4414567000931129],['target'],4,0,4,0,5.164810699992813,,5,5.157437300076708,5.164810699992813,5.164810699992813,0.00803330005146563,6.5989400000544265,[np.float64(-0.0275)],[np.float64(-0.3675)],[1],[0],[0],[1.4414567000931129],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
5,0,5,[np.float64(0.24875)],[np.float64(0.01375)],[1],[0],[0],[1.2353770999470726],['target'],5,0,5,0,6.631065200082958,,10,6.614102200022899,6.631065200082958,6.631065200082958,0.015070399967953563,7.849530800012872,[np.float64(0.24875)],[np.float64(0.01375)],[1],[0],[0],[1.2353770999470726],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
6,0,6,[np.float64(0.035)],[np.float64(0.1975)],[1],[0],[0],[1.5239043000619859],['target'],6,0,6,0,7.864613200072199,,5,7.857509099994786,7.864613200072199,7.864613200072199,0.007866299943998456,9.38146649999544,[np.float64(0.035)],[np.float64(0.1975)],[1],[0],[0],[1.5239043000619859],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
7,0,7,[np.float64(-0.09375)],[np.float64(0.075)],[1],[0],[0],[1.6248622999992222],['target'],7,0,7,0,9.397001800010912,,5,9.389733800082467,9.397001800010912,9.397001800010912,0.008173900074325502,11.01464410009794,[np.float64(-0.09375)],[np.float64(0.075)],[1],[0],[0],[1.6248622999992222],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
8,0,8,[np.float64(0.12)],[np.float64(0.39)],[1],[0],[0],[1.8250501999864355],['target'],8,0,8,0,11.03008920000866,,5,11.02313210000284,11.03008920000866,11.03008920000866,0.008395000011660159,12.848252000054345,[np.float64(0.12)],[np.float64(0.39)],[1],[0],[0],[1.8250501999864355],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
9,0,9,[np.float64(-0.01625)],[np.float64(0.3575)],[1],[0],[0],[1.0410742999520153],['target'],9,0,9,0,12.863003800041042,,5,12.856784900068305,12.863003800041042,12.863003800041042,0.008416500058956444,13.89791540009901,[np.float64(-0.01625)],[np.float64(0.3575)],[1],[0],[0],[1.0410742999520153],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
10,0,10,[np.float64(0.03625)],[np.float64(0.3775)],[1],[0],[0],[1.1841639999765903],['target'],10,0,10,0,13.929477700032294,,10,13.913218000088818,13.929477700032294,13.929477700032294,0.015201600035652518,15.097437200020067,[np.float64(0.03625)],[np.float64(0.3775)],[1],[0],[0],[1.1841639999765903],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
11,0,11,"[np.float64(0.1525), np.float64(0.175)]","[np.float64(0.12375), np.float64(0.1275)]","[1, 1]","[0, 0]","[0, 0]","[1.3011044000741094, 2.1678009000606835]","[None, 'target']",11,0,11,0,15.129680500016548,,10,15.112340199993923,15.129680500016548,15.129680500016548,0.01479059993289411,17.28022559999954,"[np.float64(0.1525), np.float64(0.175)]","[np.float64(0.12375), np.float64(0.1275)]","[1, 1]","[0, 0]","[0, 0]","[1.3011044000741094, 2.1678009000606835]","[None, 'target']",P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
12,0,12,[np.float64(0.19625)],[np.float64(0.4375)],[1],[0],[0],[1.4757116999244317],['target'],12,0,12,0,17.295525600085966,,5,17.288761500036344,17.295525600085966,17.295525600085966,0.008373599965125322,18.764520300086588,[np.float64(0.19625)],[np.float64(0.4375)],[1],[0],[0],[1.4757116999244317],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
13,0,13,[np.float64(0.11625)],[np.float64(0.1175)],[1],[0],[0],[1.1504350999603048],['target'],13,0,13,0,18.79498440003954,,10,18.779316100059077,18.79498440003954,18.79498440003954,0.014701400068588555,19.92980260006152,[np.float64(0.11625)],[np.float64(0.1175)],[1],[0],[0],[1.1504350999603048],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
14,0,14,[np.float64(-0.20625)],[np.float64(-0.40375)],[1],[0],[0],[1.3918209000257775],['target'],14,0,14,0,19.945354900090024,,5,19.9380189999938,19.945354900090024,19.945354900090024,0.008099499973468482,21.329897099989466,[np.float64(-0.20625)],[np.float64(-0.40375)],[1],[0],[0],[1.3918209000257775],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
15,0,15,[np.float64(0.29875)],[np.float64(0.2825)],[1],[0],[0],[1.341872000019066],['target'],15,0,15,0,21.346056700102054,,5,21.336942700087093,21.346056700102054,21.346056700102054,0.0069373000878840685,22.67886520002503,[np.float64(0.29875)],[np.float64(0.2825)],[1],[0],[0],[1.341872000019066],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
16,0,16,[np.float64(-0.4025)],[np.float64(-0.40125)],[1],[0],[0],[1.5018045000033453],['target'],16,0,16,0,22.71076540008653,,10,22.694140600040555,22.71076540008653,22.71076540008653,0.015183200011961162,24.19599730009213,[np.float64(-0.4025)],[np.float64(-0.40125)],[1],[0],[0],[1.5018045000033453],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
17,0,17,[np.float64(0.24125)],[np.float64(0.05)],[1],[0],[0],[1.4584076999453828],['target'],17,0,17,0,24.21137220005039,,5,24.204245600034483,24.21137220005039,24.21137220005039,0.008100199978798628,25.662706900038756,[np.float64(0.24125)],[np.float64(0.05)],[1],[0],[0],[1.4584076999453828],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
18,0,18,[np.float64(0.35)],[np.float64(-0.045)],[1],[0],[0],[1.2511854999465868],['target'],18,0,18,0,25.694142100051977,,10,25.677771000075154,25.694142100051977,25.694142100051977,0.01497030002065003,26.92900450003799,[np.float64(0.35)],[np.float64(-0.045)],[1],[0],[0],[1.2511854999465868],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
19,0,19,[np.float64(0.145)],[np.float64(-0.3475)],[1],[0],[0],[1.5245870999060571],['target'],19,0,19,0,26.943953900015913,,5,26.937248400063254,26.943953900015913,26.943953900015913,0.008129300083965063,28.461885099997744,[np.float64(0.145)],[np.float64(-0.3475)],[1],[0],[0],[1.5245870999060571],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
20,0,20,[np.float64(0.22875)],[np.float64(0.1525)],[1],[0],[0],[1.3080773000838235],['target'],20,0,20,0,28.476952200056985,,5,28.470183200086467,28.476952200056985,28.476952200056985,0.008204100071452558,29.778312000096776,[np.float64(0.22875)],[np.float64(0.1525)],[1],[0],[0],[1.3080773000838235],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
21,0,21,[np.float64(-0.29625)],[np.float64(-0.15125)],[1],[0],[0],[1.4348691999912262],['target'],21,0,21,0,29.809864100068808,,10,29.79335200006608,29.809864100068808,29.809864100068808,0.014947000076062977,31.228275200002827,[np.float64(-0.29625)],[np.float64(-0.15125)],[1],[0],[0],[1.4348691999912262],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
22,0,22,[np.float64(-0.4125)],[np.float64(-0.41375)],[1],[0],[0],[1.6760392999276519],['target'],22,0,22,0,31.243225200101733,,5,31.235478800022975,31.243225200101733,31.243225200101733,0.00708789995405823,32.91157950006891,[np.float64(-0.4125)],[np.float64(-0.41375)],[1],[0],[0],[1.6760392999276519],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
23,0,23,[np.float64(0.1325)],[np.float64(0.49625)],[1],[0],[0],[1.4592545999912545],['target'],23,0,23,0,32.926961000077426,,5,32.91880940005649,32.926961000077426,32.926961000077426,0.007140700006857514,34.37811330007389,[np.float64(0.1325)],[np.float64(0.49625)],[1],[0],[0],[1.4592545999912545],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
24,0,24,[np.float64(-0.3)],[np.float64(0.17375)],[1],[0],[0],[1.334581600036472],['target'],24,0,24,0,34.40955930005293,,10,34.392891800031066,34.40955930005293,34.40955930005293,0.014684900059364736,35.72753030003514,[np.float64(-0.3)],[np.float64(0.17375)],[1],[0],[0],[1.334581600036472],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
25,0,25,[np.float64(-0.22)],[np.float64(0.07375)],[1],[0],[0],[1.002449999912642],['target'],25,0,25,0,35.75846620008815,,10,35.74274500005413,35.75846620008815,35.75846620008815,0.015093000023625791,36.74524429999292,[np.float64(-0.22)],[np.float64(0.07375)],[1],[0],[0],[1.002449999912642],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
26,0,26,"[np.float64(0.14375), np.float64(0.14375)]","[np.float64(-0.16875), np.float64(-0.19375)]","[1, 1]","[0, 0]","[0, 0]","[1.2080151999834925, 1.8739642000291497]","[None, 'target']",26,0,26,0,36.76016010006424,,5,36.75232590001542,36.76016010006424,36.76016010006424,0.006970199989154935,38.62634210009128,"[np.float64(0.14375), np.float64(0.14375)]","[np.float64(-0.16875), np.float64(-0.19375)]","[1, 1]","[0, 0]","[0, 0]","[1.2080151999834925, 1.8739642000291497]","[None, 'target']",P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
27,0,27,[np.float64(-0.44625)],[np.float64(0.4575)],[1],[0],[0],[1.1588699999265373],['target'],27,0,27,0,38.64246730005834,,5,38.63434560003225,38.64246730005834,38.64246730005834,0.007886099978350103,39.79327650007326,[np.float64(-0.44625)],[np.float64(0.4575)],[1],[0],[0],[1.1588699999265373],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
28,0,28,"[np.float64(0.06625), np.float64(0.085)]","[np.float64(-0.055), np.float64(-0.06375)]","[1, 1]","[0, 0]","[0, 0]","[1.2583794998936355, 1.9411833999911323]","[None, 'target']",28,0,28,0,39.808547000051476,,5,39.80148600006942,39.808547000051476,39.808547000051476,0.008093200041912496,41.74273150006775,"[np.float64(0.06625), np.float64(0.085)]","[np.float64(-0.055), np.float64(-0.06375)]","[1, 1]","[0, 0]","[0, 0]","[1.2583794998936355, 1.9411833999911323]","[None, 'target']",P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
29,0,29,[np.float64(-0.14625)],[np.float64(-0.43)],[1],[0],[0],[1.3577954000793397],['target'],29,0,29,0,41.75895490008406,,5,41.75126670009922,41.75895490008406,41.75895490008406,0.008387799956835806,43.10911399999168,[np.float64(-0.14625)],[np.float64(-0.43)],[1],[0],[0],[1.3577954000793397],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
30,0,30,[np.float64(0.3825)],[np.float64(-0.43875)],[1],[0],[0],[1.7674852999625728],['target'],30,0,30,0,43.141258700052276,,10,43.12440690002404,43.141258700052276,43.141258700052276,0.015190999954938889,44.891949200071394,[np.float64(0.3825)],[np.float64(-0.43875)],[1],[0],[0],[1.7674852999625728],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
31,0,31,[np.float64(0.4775)],[np.float64(0.0275)],[1],[0],[0],[1.3594338999828324],['target'],31,0,31,0,44.90793230000418,,5,44.900380600010976,44.90793230000418,44.90793230000418,0.00829249992966652,46.25986450002529,[np.float64(0.4775)],[np.float64(0.0275)],[1],[0],[0],[1.3594338999828324],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
32,0,32,[np.float64(0.38125)],[np.float64(0.43)],[1],[0],[0],[1.1338816001079977],['target'],32,0,32,0,46.290384000050835,,10,46.274944200064056,46.290384000050835,46.290384000050835,0.014978400082327425,47.40887750010006,[np.float64(0.38125)],[np.float64(0.43)],[1],[0],[0],[1.1338816001079977],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
33,0,33,[np.float64(-0.1625)],[np.float64(0.47875)],[1],[0],[0],[1.0683238999918103],['target'],33,0,33,0,47.44063880003523,,10,47.42392710002605,47.44063880003523,47.44063880003523,0.014937700005248189,48.492313600028865,[np.float64(-0.1625)],[np.float64(0.47875)],[1],[0],[0],[1.0683238999918103],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
34,0,34,[np.float64(-0.2025)],[np.float64(0.4475)],[1],[0],[0],[1.241349900024943],['target'],34,0,34,0,48.507230399991386,,5,48.50052300002426,48.507230399991386,48.507230399991386,0.008062600041739643,49.74192400008906,[np.float64(-0.2025)],[np.float64(0.4475)],[1],[0],[0],[1.241349900024943],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
35,0,35,"[np.float64(0.16625), np.float64(0.18875), np.float64(0.20625)]","[np.float64(0.3825), np.float64(0.3825), np.float64(0.38)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.1413933000294492, 1.9072231000754982, 2.857747200061567]","[None, None, 'target']",35,0,35,0,49.75729580002371,,5,49.75014810007997,49.75729580002371,49.75729580002371,0.008128900080919266,52.607945000054315,"[np.float64(0.16625), np.float64(0.18875), np.float64(0.20625)]","[np.float64(0.3825), np.float64(0.3825), np.float64(0.38)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.1413933000294492, 1.9072231000754982, 2.857747200061567]","[None, None, 'target']",P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
36,0,36,[np.float64(-0.015)],[np.float64(0.22625)],[1],[0],[0],[1.3747540999902412],['target'],36,0,36,0,52.62384190002922,,5,52.61654770001769,52.62384190002922,52.62384190002922,0.008469399996101856,53.99136010010261,[np.float64(-0.015)],[np.float64(0.22625)],[1],[0],[0],[1.3747540999902412],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
37,0,37,[np.float64(0.36625)],[np.float64(0.44875)],[1],[0],[0],[1.467296599992551],['target'],37,0,37,0,54.0225079000229,,10,54.00717180001084,54.0225079000229,54.0225079000229,0.015699699986726046,55.47452320007142,[np.float64(0.36625)],[np.float64(0.44875)],[1],[0],[0],[1.467296599992551],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
38,0,38,[np.float64(-0.10625)],[np.float64(-0.015)],[1],[0],[0],[1.6910658000269905],['target'],38,0,38,0,55.489538000081666,,5,55.48281370010227,55.489538000081666,55.489538000081666,0.00817549997009337,57.17393220006488,[np.float64(-0.10625)],[np.float64(-0.015)],[1],[0],[0],[1.6910658000269905],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
39,0,39,[np.float64(-0.08625)],[np.float64(-0.405)],[1],[0],[0],[1.2849919000873342],['target'],39,0,39,0,57.205670100054704,,10,57.188963500084355,57.205670100054704,57.205670100054704,0.01493879989720881,58.47402379999403,[np.float64(-0.08625)],[np.float64(-0.405)],[1],[0],[0],[1.2849919000873342],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
40,0,40,[np.float64(-0.2)],[np.float64(0.47875)],[1],[0],[0],[2.6747312999796122],['target'],40,0,40,0,58.48932320007589,,5,58.482419800013304,58.48932320007589,58.48932320007589,0.00825389998499304,61.15720570005942,[np.float64(-0.2)],[np.float64(0.47875)],[1],[0],[0],[2.6747312999796122],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
41,0,41,"[np.float64(0.44875), np.float64(0.46875)]","[np.float64(-0.0525), np.float64(-0.0425)]","[1, 1]","[0, 0]","[0, 0]","[1.5013784000184387, 2.3171985000371933]","[None, 'target']",41,0,41,0,61.18841820000671,,10,61.17221140000038,61.18841820000671,61.18841820000671,0.014907200005836785,63.48947390005924,"[np.float64(0.44875), np.float64(0.46875)]","[np.float64(-0.0525), np.float64(-0.0425)]","[1, 1]","[0, 0]","[0, 0]","[1.5013784000184387, 2.3171985000371933]","[None, 'target']",P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
42,0,42,"[np.float64(0.00625), np.float64(0.015)]","[np.float64(0.40375), np.float64(0.38375)]","[1, 1]","[0, 0]","[0, 0]","[1.0585980999749154, 1.7914206999121234]","[None, 'target']",42,0,42,0,63.50595170003362,,5,63.4979760000715,63.50595170003362,63.50595170003362,0.008338400046341121,65.28944469999988,"[np.float64(0.00625), np.float64(0.015)]","[np.float64(0.40375), np.float64(0.38375)]","[1, 1]","[0, 0]","[0, 0]","[1.0585980999749154, 1.7914206999121234]","[None, 'target']",P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
43,0,43,[np.float64(0.19625)],[np.float64(0.005)],[1],[0],[0],[1.3336935000261292],['target'],43,0,43,0,65.3216460000258,,10,65.30525400000624,65.3216460000258,65.3216460000258,0.015696699963882565,66.63899880007375,[np.float64(0.19625)],[np.float64(0.005)],[1],[0],[0],[1.3336935000261292],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
44,0,44,[np.float64(0.00625)],[np.float64(-0.1275)],[1],[0],[0],[1.1188898000400513],['target'],44,0,44,0,66.67043040005956,,10,66.65342129999772,66.67043040005956,66.67043040005956,0.014307999983429909,67.77235900005326,[np.float64(0.00625)],[np.float64(-0.1275)],[1],[0],[0],[1.1188898000400513],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
45,0,45,[np.float64(0.25)],[np.float64(0.21)],[1],[0],[0],[1.5084716000128537],['target'],45,0,45,0,67.78790280001704,,5,67.78057760000229,67.78790280001704,67.78790280001704,0.008107899921014905,69.28910260007251,[np.float64(0.25)],[np.float64(0.21)],[1],[0],[0],[1.5084716000128537],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
46,0,46,[np.float64(-0.44625)],[np.float64(-0.42125)],[1],[0],[0],[1.2412694999948144],['target'],46,0,46,0,69.30387940001674,,5,69.29713339998852,69.30387940001674,69.30387940001674,0.00793809990864247,70.53845540003385,[np.float64(-0.44625)],[np.float64(-0.42125)],[1],[0],[0],[1.2412694999948144],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
47,0,47,[np.float64(0.225)],[np.float64(-0.3275)],[1],[0],[0],[1.774941699928604],['target'],47,0,47,0,70.55419450008776,,5,70.5467560000252,70.55419450008776,70.55419450008776,0.008211300009861588,72.3217469000956,[np.float64(0.225)],[np.float64(-0.3275)],[1],[0],[0],[1.774941699928604],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
48,0,48,[np.float64(-0.02625)],[np.float64(-0.03875)],[1],[0],[0],[1.2007123999064788],['target'],48,0,48,0,72.35322270006873,,10,72.33663200004958,72.35322270006873,72.35322270006873,0.01478950004093349,73.53739300009329,[np.float64(-0.02625)],[np.float64(-0.03875)],[1],[0],[0],[1.2007123999064788],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
49,0,49,"[np.float64(-0.17625), np.float64(-0.16625)]","[np.float64(0.27125), np.float64(0.2725)]","[1, 1]","[0, 0]","[0, 0]","[1.2186436998890713, 2.034772599930875]","[None, 'target']",49,0,49,0,73.56979750003666,,10,73.55220450006891,73.56979750003666,73.56979750003666,0.014695600024424493,75.58702860004269,"[np.float64(-0.17625), np.float64(-0.16625)]","[np.float64(0.27125), np.float64(0.2725)]","[1, 1]","[0, 0]","[0, 0]","[1.2186436998890713, 2.034772599930875]","[None, 'target']",P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
50,0,50,[np.float64(0.43375)],[np.float64(-0.41)],[1],[0],[0],[1.6531950000207871],['target'],50,0,50,0,75.61952890001703,,10,75.60105990001466,75.61952890001703,75.61952890001703,0.013900300022214651,77.25430740008596,[np.float64(0.43375)],[np.float64(-0.41)],[1],[0],[0],[1.6531950000207871],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
51,0,51,[np.float64(-0.17)],[np.float64(-0.185)],[1],[0],[0],[1.074593200115487],['target'],51,0,51,0,77.26993940002285,,5,77.2625467000762,77.26993940002285,77.26993940002285,0.008126500062644482,78.33719820005354,[np.float64(-0.17)],[np.float64(-0.185)],[1],[0],[0],[1.074593200115487],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
52,0,52,[np.float64(-0.22125)],[np.float64(-0.025)],[1],[0],[0],[0.992216799990274],['target'],52,0,52,0,78.35236580006313,,5,78.34533869998995,78.35236580006313,78.35236580006313,0.008046199916861951,79.3376081000315,[np.float64(-0.22125)],[np.float64(-0.025)],[1],[0],[0],[0.992216799990274],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
53,0,53,[np.float64(-0.15125)],[np.float64(-0.155)],[1],[0],[0],[0.9573482000268996],['target'],53,0,53,0,79.35228290001396,,5,79.34577160002664,79.35228290001396,79.35228290001396,0.0080344999441877,80.30317070009187,[np.float64(-0.15125)],[np.float64(-0.155)],[1],[0],[0],[0.9573482000268996],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
54,0,54,[np.float64(0.21)],[np.float64(0.3425)],[1],[0],[0],[1.2520129999611527],['target'],54,0,54,0,80.33507970010396,,10,80.31822260003537,80.33507970010396,80.33507970010396,0.014955799910239875,81.57029530010186,[np.float64(0.21)],[np.float64(0.3425)],[1],[0],[0],[1.2520129999611527],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
55,0,55,[np.float64(-0.33)],[np.float64(-0.1575)],[1],[0],[0],[1.2746873999712989],['target'],55,0,55,0,81.5852956000017,,5,81.57842200004961,81.5852956000017,81.5852956000017,0.008006100077182055,82.85318100010045,[np.float64(-0.33)],[np.float64(-0.1575)],[1],[0],[0],[1.2746873999712989],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
56,0,56,[np.float64(-0.18)],[np.float64(-0.35375)],[1],[0],[0],[1.1748492000624537],['target'],56,0,56,0,82.86881800007541,,5,82.86137590010185,82.86881800007541,82.86881800007541,0.008078599930740893,84.03627150005195,[np.float64(-0.18)],[np.float64(-0.35375)],[1],[0],[0],[1.1748492000624537],['target'],P_04,001,2025-09-28_19h37.19.164,Visual search experiment,,2025.1.1,59.91672771157014,2025-09-28 19h37.27.812595 +0530,
