thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
57,0,57,[np.float64(0.2525)],[np.float64(0.18125)],[1],[0],[0],[1.5513454000465572],['target'],57,0,57,0,85.95415140001569,,10,85.93796460004523,85.95415140001569,85.95415140001569,0.01527980004902929,87.48936100001447,[np.float64(0.2525)],[np.float64(0.18125)],[1],[0],[0],[1.5513454000465572],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
58,0,58,[np.float64(0.0825)],[np.float64(0.37875)],[1],[0],[0],[1.318167099962011],['target'],58,0,58,0,87.52101030002814,,10,87.5046121000778,87.52101030002814,87.52101030002814,0.015138599905185401,88.82283249998,[np.float64(0.0825)],[np.float64(0.37875)],[1],[0],[0],[1.318167099962011],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
59,0,59,[np.float64(-0.23875)],[np.float64(0.305)],[1],[0],[0],[1.1580382999964058],['target'],59,0,59,0,88.83793649997097,,5,88.83101399999578,88.83793649997097,88.83793649997097,0.008072600001469254,89.98910170001909,[np.float64(-0.23875)],[np.float64(0.305)],[1],[0],[0],[1.1580382999964058],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
60,0,60,[np.float64(-0.26625)],[np.float64(0.19625)],[1],[0],[0],[1.5180652000708506],['target'],60,0,60,0,90.02072899998166,,10,90.00420980004128,90.02072899998166,90.02072899998166,0.015004500048235059,91.52232380001806,[np.float64(-0.26625)],[np.float64(0.19625)],[1],[0],[0],[1.5180652000708506],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
61,0,61,[np.float64(-0.20125)],[np.float64(-0.29125)],[1],[0],[0],[1.5349283999530599],['target'],61,0,61,0,91.55394999997225,,10,91.5371107000392,91.55394999997225,91.55394999997225,0.014676599996164441,93.0720884000184,[np.float64(-0.20125)],[np.float64(-0.29125)],[1],[0],[0],[1.5349283999530599],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
62,0,62,[np.float64(0.10875)],[np.float64(0.065)],[1],[0],[0],[1.7912369000259787],['target'],62,0,62,0,93.08706160006113,,5,93.08022989996243,93.08706160006113,93.08706160006113,0.008027700008824468,94.87151700002141,[np.float64(0.10875)],[np.float64(0.065)],[1],[0],[0],[1.7912369000259787],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
63,0,63,[np.float64(-0.42875)],[np.float64(0.43375)],[1],[0],[0],[2.3744171999860555],['target'],63,0,63,0,94.88674890005495,,5,94.87969009997323,94.88674890005495,94.88674890005495,0.008083999971859157,97.25415489997249,[np.float64(-0.42875)],[np.float64(0.43375)],[1],[0],[0],[2.3744171999860555],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
64,0,64,[np.float64(0.01375)],[np.float64(-0.36125)],[1],[0],[0],[2.0345383000094444],['target'],64,0,64,0,97.28589090006426,,10,97.26940970006399,97.28589090006426,97.28589090006426,0.015167400008067489,99.30399709998164,[np.float64(0.01375)],[np.float64(-0.36125)],[1],[0],[0],[2.0345383000094444],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
65,0,65,[np.float64(0.3325)],[np.float64(0.26375)],[1],[0],[0],[1.5509655999485403],['target'],65,0,65,0,99.33559809997678,,10,99.31936770002358,99.33559809997678,99.33559809997678,0.01526670006569475,100.87038189999294,[np.float64(0.3325)],[np.float64(0.26375)],[1],[0],[0],[1.5509655999485403],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
66,0,66,[np.float64(-0.495)],[np.float64(0.4475)],[1],[0],[0],[2.6178763000061736],['target'],66,0,66,0,100.90247600001749,,10,100.88557609997224,100.90247600001749,100.90247600001749,0.015083599952049553,103.50350310001522,[np.float64(-0.495)],[np.float64(0.4475)],[1],[0],[0],[2.6178763000061736],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
67,0,67,[np.float64(0.43625)],[np.float64(0.13875)],[1],[0],[0],[1.6913538000080734],['target'],67,0,67,0,103.51876770006493,,5,103.51168890006375,103.51876770006493,103.51876770006493,0.008072800002992153,105.20309480000287,[np.float64(0.43625)],[np.float64(0.13875)],[1],[0],[0],[1.6913538000080734],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
68,0,68,[np.float64(-0.08125)],[np.float64(0.33875)],[1],[0],[0],[1.351716800010763],['target'],68,0,68,0,105.23486890003551,,10,105.21822619996965,105.23486890003551,105.23486890003551,0.01503829995635897,106.56999380001798,[np.float64(-0.08125)],[np.float64(0.33875)],[1],[0],[0],[1.351716800010763],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
69,0,69,[np.float64(0.42375)],[np.float64(-0.14625)],[1],[0],[0],[2.3742150000762194],['target'],69,0,69,0,106.5848374000052,,5,106.57830130006187,106.5848374000052,106.5848374000052,0.008189899963326752,108.95256400003564,[np.float64(0.42375)],[np.float64(-0.14625)],[1],[0],[0],[2.3742150000762194],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
70,0,70,[np.float64(0.04625)],[np.float64(-0.1025)],[1],[0],[0],[2.0913714000489563],['target'],70,0,70,0,108.96825400006492,,5,108.96076010004617,108.96825400006492,108.96825400006492,0.008105700020678341,111.0521851000376,[np.float64(0.04625)],[np.float64(-0.1025)],[1],[0],[0],[2.0913714000489563],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
71,0,71,[np.float64(-0.47625)],[np.float64(-0.14625)],[1],[0],[0],[1.490899799973704],['target'],71,0,71,0,111.06765650003217,,5,111.06062310002744,111.06765650003217,111.06765650003217,0.008328899974003434,112.55157420004252,[np.float64(-0.47625)],[np.float64(-0.14625)],[1],[0],[0],[1.490899799973704],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
72,0,72,[np.float64(-0.1625)],[np.float64(0.29375)],[1],[0],[0],[1.350380500080064],['target'],72,0,72,0,112.58325500006322,,10,112.56778739998117,112.58325500006322,112.58325500006322,0.016129399999044836,113.9182130000554,[np.float64(-0.1625)],[np.float64(0.29375)],[1],[0],[0],[1.350380500080064],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
73,0,73,[np.float64(-0.1775)],[np.float64(0.20625)],[1],[0],[0],[1.0179983000271022],['target'],73,0,73,0,113.94973290001508,,10,113.93333679996431,113.94973290001508,113.94973290001508,0.015016600023955107,114.9513848000206,[np.float64(-0.1775)],[np.float64(0.20625)],[1],[0],[0],[1.0179983000271022],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
74,0,74,[np.float64(-0.23)],[np.float64(0.2225)],[1],[0],[0],[1.7186219999566674],['target'],74,0,74,0,114.98267850000411,,10,114.96658270002808,114.98267850000411,114.98267850000411,0.015087299980223179,116.68525780003984,[np.float64(-0.23)],[np.float64(0.2225)],[1],[0],[0],[1.7186219999566674],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
75,0,75,[np.float64(0.0075)],[np.float64(-0.24125)],[1],[0],[0],[2.058101100032218],['target'],75,0,75,0,116.69993970007636,,5,116.69326089997776,116.69993970007636,116.69993970007636,0.00788950000423938,118.7514185999753,[np.float64(0.0075)],[np.float64(-0.24125)],[1],[0],[0],[2.058101100032218],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
76,0,76,[np.float64(-0.1925)],[np.float64(-0.3875)],[1],[0],[0],[2.3741958000464365],['target'],76,0,76,0,118.76633220002986,,5,118.75960780004971,118.76633220002986,118.76633220002986,0.008097900077700615,121.13385510002263,[np.float64(-0.1925)],[np.float64(-0.3875)],[1],[0],[0],[2.3741958000464365],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
77,0,77,[np.float64(-0.24375)],[np.float64(-0.285)],[1],[0],[0],[1.6244156999746338],['target'],77,0,77,0,121.1489785000449,,5,121.14228769997135,121.1489785000449,121.1489785000449,0.008338599931448698,122.76676689996384,[np.float64(-0.24375)],[np.float64(-0.285)],[1],[0],[0],[1.6244156999746338],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
78,0,78,[np.float64(0.46625)],[np.float64(-0.44875)],[1],[0],[0],[2.3007274999981746],['target'],78,0,78,0,122.79847539996263,,10,122.781857999973,122.79847539996263,122.79847539996263,0.014991099946200848,125.08263630000874,[np.float64(0.46625)],[np.float64(-0.44875)],[1],[0],[0],[2.3007274999981746],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
79,0,79,[np.float64(0.08125)],[np.float64(-0.37125)],[1],[0],[0],[1.2251045999582857],['target'],79,0,79,0,125.09855530003551,,5,125.09090820001438,125.09855530003551,125.09855530003551,0.008161299978382885,126.31606099999044,[np.float64(0.08125)],[np.float64(-0.37125)],[1],[0],[0],[1.2251045999582857],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
80,0,80,[np.float64(0.48125)],[np.float64(-0.1375)],[1],[0],[0],[1.3422140999464318],['target'],80,0,80,0,126.33174649998546,,5,126.3241665000096,126.33174649998546,126.33174649998546,0.008016000036150217,127.66643730003852,[np.float64(0.48125)],[np.float64(-0.1375)],[1],[0],[0],[1.3422140999464318],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
81,0,81,[np.float64(0.33125)],[np.float64(-0.24625)],[1],[0],[0],[1.174048199900426],['target'],81,0,81,0,127.6982113000704,,5,127.67471100005787,127.6982113000704,127.6982113000704,0.008182800025679171,128.84880769997835,[np.float64(0.33125)],[np.float64(-0.24625)],[1],[0],[0],[1.174048199900426],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
82,0,82,[np.float64(0.25625)],[np.float64(0.38875)],[1],[0],[0],[1.2852793000638485],['target'],82,0,82,0,128.88034859998152,,10,128.8638501999667,128.88034859998152,128.88034859998152,0.0149478999665007,130.149185199989,[np.float64(0.25625)],[np.float64(0.38875)],[1],[0],[0],[1.2852793000638485],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
83,0,83,[np.float64(0.0875)],[np.float64(-0.3075)],[1],[0],[0],[1.408184799947776],['target'],83,0,83,0,130.16430589999072,,5,130.15750710002612,130.16430589999072,130.16430589999072,0.008190599968656898,131.56574300001375,[np.float64(0.0875)],[np.float64(-0.3075)],[1],[0],[0],[1.408184799947776],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
84,0,84,[np.float64(0.33125)],[np.float64(-0.37)],[1],[0],[0],[1.107920299982652],['target'],84,0,84,0,131.6478124000132,,5,131.5739498999901,131.6478124000132,131.6478124000132,0.008114199968986213,132.68192150001414,[np.float64(0.33125)],[np.float64(-0.37)],[1],[0],[0],[1.107920299982652],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
85,0,85,[np.float64(-0.27)],[np.float64(-0.34125)],[1],[0],[0],[1.1010615000268444],['target'],85,0,85,0,132.7135937999701,,10,132.69712889997754,132.7135937999701,132.7135937999701,0.015112899942323565,133.79824010003358,[np.float64(-0.27)],[np.float64(-0.34125)],[1],[0],[0],[1.1010615000268444],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
86,0,86,[np.float64(0.2775)],[np.float64(0.33125)],[1],[0],[0],[1.1583200000459328],['target'],86,0,86,0,133.8141927999677,,5,133.8063205999788,133.8141927999677,133.8141927999677,0.007959399954415858,134.96468900004402,[np.float64(0.2775)],[np.float64(0.33125)],[1],[0],[0],[1.1583200000459328],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
87,0,87,[np.float64(-0.1175)],[np.float64(-0.42625)],[1],[0],[0],[5.691474199993536],['target'],87,0,87,0,134.98027820000425,,5,134.9727489000652,134.98027820000425,134.98027820000425,0.007966300006955862,140.66428310004994,[np.float64(-0.1175)],[np.float64(-0.42625)],[1],[0],[0],[5.691474199993536],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
88,0,88,"[np.float64(-0.45375), np.float64(-0.4425)]","[np.float64(-0.11), np.float64(-0.1375)]","[1, 1]","[0, 0]","[0, 0]","[8.85648429999128, 9.773079900071025]","[None, 'target']",88,0,88,0,140.67926300002728,,5,140.6727419999661,140.67926300002728,140.67926300002728,0.008344599977135658,150.44587489997502,"[np.float64(-0.45375), np.float64(-0.4425)]","[np.float64(-0.11), np.float64(-0.1375)]","[1, 1]","[0, 0]","[0, 0]","[8.85648429999128, 9.773079900071025]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
89,0,89,[np.float64(-0.365)],[np.float64(0.1475)],[1],[0],[0],[1.217492299969308],['target'],89,0,89,0,150.47744950000197,,10,150.46088050003164,150.47744950000197,150.47744950000197,0.014890999998897314,151.6784292999655,[np.float64(-0.365)],[np.float64(0.1475)],[1],[0],[0],[1.217492299969308],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
90,0,90,[np.float64(0.31875)],[np.float64(-0.10375)],[1],[0],[0],[1.6182657999452204],['target'],90,0,90,0,151.71006209996995,,10,151.6944402999943,151.71006209996995,151.71006209996995,0.01587689993903041,153.31275889999233,[np.float64(0.31875)],[np.float64(-0.10375)],[1],[0],[0],[1.6182657999452204],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
91,0,91,[np.float64(0.195)],[np.float64(-0.31125)],[1],[0],[0],[1.5514063000446185],['target'],91,0,91,0,153.34315229998901,,10,153.3270702000009,153.34315229998901,153.34315229998901,0.01419680006802082,154.87852809997275,[np.float64(0.195)],[np.float64(-0.31125)],[1],[0],[0],[1.5514063000446185],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
92,0,92,[np.float64(-0.44)],[np.float64(-0.47375)],[1],[0],[0],[1.3576766999904066],['target'],92,0,92,0,154.89353680005297,,5,154.88663109997287,154.89353680005297,154.89353680005297,0.007981600007042289,156.24435970000923,[np.float64(-0.44)],[np.float64(-0.47375)],[1],[0],[0],[1.3576766999904066],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
93,0,93,[np.float64(-0.10875)],[np.float64(-0.01875)],[1],[0],[0],[1.4841666999273002],['target'],93,0,93,0,156.27589679998346,,10,156.2594039000105,156.27589679998346,156.27589679998346,0.014954300015233457,157.7436205999693,[np.float64(-0.10875)],[np.float64(-0.01875)],[1],[0],[0],[1.4841666999273002],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
94,0,94,[np.float64(-0.45)],[np.float64(0.485)],[1],[0],[0],[2.4189196000806987],['target'],94,0,94,0,157.77624270005617,,10,157.75869310006965,157.77624270005617,157.77624270005617,0.014964799978770316,160.1776643000776,[np.float64(-0.45)],[np.float64(0.485)],[1],[0],[0],[2.4189196000806987],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
95,0,95,[np.float64(0.1175)],[np.float64(0.1975)],[1],[0],[0],[1.5249739999417216],['target'],95,0,95,0,160.19271640002262,,5,160.1858827000251,160.19271640002262,160.19271640002262,0.008089900016784668,161.71093369997106,[np.float64(0.1175)],[np.float64(0.1975)],[1],[0],[0],[1.5249739999417216],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
96,0,96,[np.float64(-0.32625)],[np.float64(0.04)],[1],[0],[0],[1.2840157001046464],['target'],96,0,96,0,161.74217990005855,,10,161.7261092000408,161.74217990005855,161.74217990005855,0.015062900027260184,163.01017180003691,[np.float64(-0.32625)],[np.float64(0.04)],[1],[0],[0],[1.2840157001046464],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
97,0,97,[np.float64(-0.0425)],[np.float64(-0.33)],[1],[0],[0],[1.2418709000339732],['target'],97,0,97,0,163.0257984000491,,5,163.01844530005474,163.0257984000491,163.0257984000491,0.008162599988281727,164.26036449999083,[np.float64(-0.0425)],[np.float64(-0.33)],[1],[0],[0],[1.2418709000339732],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
98,0,98,[np.float64(0.34375)],[np.float64(0.25375)],[1],[0],[0],[9.233150400104932],['target'],98,0,98,0,164.29126620001625,,10,164.27570570004173,164.29126620001625,164.29126620001625,0.015250500058755279,173.50890810007695,[np.float64(0.34375)],[np.float64(0.25375)],[1],[0],[0],[9.233150400104932],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
99,0,99,[np.float64(0.1525)],[np.float64(0.42875)],[1],[0],[0],[1.167697999975644],['target'],99,0,99,0,173.54094299999997,,10,173.52386970003136,173.54094299999997,173.54094299999997,0.014850900042802095,174.69161820004229,[np.float64(0.1525)],[np.float64(0.42875)],[1],[0],[0],[1.167697999975644],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
100,0,100,[np.float64(-0.4725)],[np.float64(0.06)],[1],[0],[0],[1.7184027000330389],['target'],100,0,100,0,174.7239429000765,,10,174.7064204000635,174.7239429000765,174.7239429000765,0.014694900019094348,176.42487490002532,[np.float64(-0.4725)],[np.float64(0.06)],[1],[0],[0],[1.7184027000330389],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
101,0,101,[np.float64(0.34375)],[np.float64(-0.4425)],[1],[0],[0],[2.008821800001897],['target'],101,0,101,0,176.44031710003037,,5,176.43267650005873,176.44031710003037,176.44031710003037,0.007684900076128542,178.44154939998407,[np.float64(0.34375)],[np.float64(-0.4425)],[1],[0],[0],[2.008821800001897],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
102,0,102,[np.float64(0.36625)],[np.float64(0.47125)],[1],[0],[0],[1.1673564999364316],['target'],102,0,102,0,178.47298780002166,,10,178.4565410000505,178.47298780002166,178.47298780002166,0.014903300092555583,179.62397069996223,[np.float64(0.36625)],[np.float64(0.47125)],[1],[0],[0],[1.1673564999364316],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
103,0,103,[np.float64(0.02375)],[np.float64(0.13)],[1],[0],[0],[1.2016456000274047],['target'],103,0,103,0,179.65554840001278,,10,179.6393412000034,179.65554840001278,179.65554840001278,0.01524570002220571,180.84104420000222,[np.float64(0.02375)],[np.float64(0.13)],[1],[0],[0],[1.2016456000274047],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
104,0,104,[np.float64(0.19125)],[np.float64(0.23125)],[1],[0],[0],[1.2413910999894142],['target'],104,0,104,0,180.85614589997567,,5,180.8493146999972,180.85614589997567,180.85614589997567,0.008147799992002547,182.0907545000082,[np.float64(0.19125)],[np.float64(0.23125)],[1],[0],[0],[1.2413910999894142],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
105,0,105,[np.float64(0.445)],[np.float64(0.36)],[1],[0],[0],[1.5917132999747992],['target'],105,0,105,0,182.1056417999789,,5,182.09889859997202,182.1056417999789,182.1056417999789,0.008054199977777898,183.69066830002703,[np.float64(0.445)],[np.float64(0.36)],[1],[0],[0],[1.5917132999747992],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
106,0,106,"[np.float64(-0.08375), np.float64(-0.06875)]","[np.float64(0.11125), np.float64(0.1125)]","[1, 1]","[0, 0]","[0, 0]","[1.224134299904108, 2.4239599999273196]","[None, 'target']",106,0,106,0,183.7056067000376,,5,183.69903320004232,183.7056067000376,183.7056067000376,0.008256200002506375,186.12304209999274,"[np.float64(-0.08375), np.float64(-0.06875)]","[np.float64(0.11125), np.float64(0.1125)]","[1, 1]","[0, 0]","[0, 0]","[1.224134299904108, 2.4239599999273196]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
107,0,107,[np.float64(0.01625)],[np.float64(0.2825)],[1],[0],[0],[1.1246214000275359],['target'],107,0,107,0,186.13840190006886,,5,186.13152519997675,186.13840190006886,186.13840190006886,0.008364600013010204,187.25620679999702,[np.float64(0.01625)],[np.float64(0.2825)],[1],[0],[0],[1.1246214000275359],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
108,0,108,[np.float64(0.45125)],[np.float64(-0.1475)],[1],[0],[0],[1.3674719999544322],['target'],108,0,108,0,187.28783140005544,,10,187.27146540000103,187.28783140005544,187.28783140005544,0.015163599979132414,188.63898719998542,[np.float64(0.45125)],[np.float64(-0.1475)],[1],[0],[0],[1.3674719999544322],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
109,0,109,[np.float64(0.445)],[np.float64(0.175)],[1],[0],[0],[1.1181042999960482],['target'],109,0,109,0,188.67062390001956,,10,188.65436509996653,188.67062390001956,188.67062390001956,0.015269699972122908,189.77252040000167,[np.float64(0.445)],[np.float64(0.175)],[1],[0],[0],[1.1181042999960482],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
110,0,110,[np.float64(0.35)],[np.float64(0.29375)],[1],[0],[0],[1.4023167999694124],['target'],110,0,110,0,189.80473470001016,,10,189.78674130002037,189.80473470001016,189.80473470001016,0.014109099982306361,191.18911380006466,[np.float64(0.35)],[np.float64(0.29375)],[1],[0],[0],[1.4023167999694124],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
111,0,111,[np.float64(0.23125)],[np.float64(-0.19125)],[1],[0],[0],[1.351439299993217],['target'],111,0,111,0,191.22132600005716,,10,191.20423789997585,191.22132600005716,191.22132600005716,0.014989799936302006,192.55573450005613,[np.float64(0.23125)],[np.float64(-0.19125)],[1],[0],[0],[1.351439299993217],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
112,0,112,[np.float64(-0.11375)],[np.float64(0.48125)],[1],[0],[0],[1.4847608000272885],['target'],112,0,112,0,192.58717620000243,,10,192.5706654000096,192.58717620000243,192.58717620000243,0.014821000047959387,194.0554769000737,[np.float64(-0.11375)],[np.float64(0.48125)],[1],[0],[0],[1.4847608000272885],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
113,0,113,[np.float64(-0.27125)],[np.float64(-0.27125)],[1],[0],[0],[1.6749102000612766],['target'],113,0,113,0,194.0710941000143,,5,194.0635758000426,194.0710941000143,194.0710941000143,0.007988200057297945,195.73853780003265,[np.float64(-0.27125)],[np.float64(-0.27125)],[1],[0],[0],[1.6749102000612766],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
114,0,114,[np.float64(-0.0525)],[np.float64(0.4175)],[1],[0],[0],[1.974770599976182],['target'],114,0,114,0,195.75371010007802,,5,195.7466665999964,195.75371010007802,195.75371010007802,0.008027900010347366,197.7214836999774,[np.float64(-0.0525)],[np.float64(0.4175)],[1],[0],[0],[1.974770599976182],['target'],P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
115,0,115,"[np.float64(0.37875), np.float64(0.37875)]","[np.float64(0.3875), np.float64(0.37125)]","[1, 1]","[0, 0]","[0, 0]","[1.4511149999452755, 2.267922999919392]","[None, 'target']",115,0,115,0,197.75307440001052,,10,197.73644260002766,197.75307440001052,197.75307440001052,0.014870500075630844,200.004428400076,"[np.float64(0.37875), np.float64(0.37875)]","[np.float64(0.3875), np.float64(0.37125)]","[1, 1]","[0, 0]","[0, 0]","[1.4511149999452755, 2.267922999919392]","[None, 'target']",P_03,001,2025-09-28_19h31.07.844,Visual search experiment,,2025.1.1,60.16604624400889,2025-09-28 19h31.17.838469 +0530,
